Variable category,Variable,Vegetation type,Test,Weighted,Trend,Estimate,Standard error,Test statistic,P-value,Lower CI,Upper CI,Number of change observations
Ellenberg-type indicator values,Moisture,Wetland vegetation,interval,weighted,decreasing,0.36839363454115104,0.1958180027275699,-2.7531397908162187,0.0059026686163466,0.2843652173914547,0.4612483459616253,173
Ellenberg-type indicator values,Moisture,Wetland vegetation,lm,weighted,decreasing,0.1872798196182534,0.36085690528544007,-4.067493200814188,4.752159468330531e-5,0.10201353029129828,0.31853414531819807,79
Ellenberg-type indicator values,Moisture,Spring and mire vegetation,interval,unweighted,decreasing,0.3741471211924357,0.14439462141193443,-3.5629182606173315,3.6675490337618306e-4,0.3105660087894041,0.4423924597767501,391
Ellenberg-type indicator values,Moisture,Spring and mire vegetation,lm,unweighted,decreasing,0.29850365357222247,0.27051037571570374,-3.158597952145982,0.00158530025038544,0.20026737367244063,0.4196420639884204,153
Ellenberg-type indicator values,Moisture,Spring and mire vegetation,interval,weighted,decreasing,0.4372598264880866,0.1489033368408713,-1.6943235551545537,0.0902038169219818,0.3672260598591424,0.5098873974837702,417
Ellenberg-type indicator values,Moisture,Spring and mire vegetation,lm,weighted,decreasing,0.38151082277676,0.28924740402158655,-1.6703364220557395,0.0948528208811178,0.2592145455109212,0.5209312651245664,154
Ellenberg-type indicator values,Moisture,Wet meadows,interval,unweighted,decreasing,0.47919197141958814,0.1140368022661312,-0.7302924358931692,0.4652114508336447,0.4238988861439757,0.5349996193584776,678
Ellenberg-type indicator values,Moisture,Wet meadows,lm,unweighted,increasing,0.5397169614060184,0.2373593621587707,0.6707266719942754,0.502394668276539,0.4240883283044928,0.6512229255668759,219
Ellenberg-type indicator values,Moisture,Wet meadows,interval,weighted,decreasing,0.4697572014103691,0.12187523450971426,-0.993795369494708,0.32032250093392745,0.410961959075374,0.5294040392428854,700
Ellenberg-type indicator values,Moisture,Wet meadows,lm,weighted,decreasing,0.4697437641962662,0.2582448480253281,-0.46921745368966095,0.6389142110569492,0.34811765276061074,0.5950730790725245,219
Ellenberg-type indicator values,Moisture,Mesic meadows and pastures,interval,unweighted,decreasing,0.4836559313218593,0.14506823572550395,-0.4508193987967238,0.6521197188384403,0.4134483595837042,0.5545146692284982,260
Ellenberg-type indicator values,Moisture,Mesic meadows and pastures,lm,unweighted,increasing,0.5019451446745161,0.2549387384726841,0.03051955931205567,0.9756526945709652,0.3794484030605184,0.6242088248251638,85
Ellenberg-type indicator values,Moisture,Mesic meadows and pastures,interval,weighted,increasing,0.538624773959578,0.1498432804826983,1.0331295770985511,0.3015432635978035,0.46533572105784904,0.6102813372165247,267
Ellenberg-type indicator values,Moisture,Mesic meadows and pastures,lm,weighted,decreasing,0.4929700412854075,0.27136359674065536,-0.1036310261861754,0.9174621648823283,0.3635510312429054,0.6233381207101469,85
Ellenberg-type indicator values,Moisture,Nardus grasslands and heathlands,interval,unweighted,increasing,0.5383748644200513,0.2297972603926094,0.6692939872542224,0.5033079615814228,0.42639070268762486,0.6466157608396402,100
Ellenberg-type indicator values,Moisture,Nardus grasslands and heathlands,lm,unweighted,increasing,0.594045906647422,0.3011790625414537,1.264086933644639,0.20619882593030536,0.4477950538834322,0.7253220879530919,74
Ellenberg-type indicator values,Moisture,Nardus grasslands and heathlands,interval,weighted,increasing,0.552649264361085,0.23243929461787471,0.9094014355985626,0.36313826430185714,0.43925355388011345,0.6608206110150664,105
Ellenberg-type indicator values,Moisture,Nardus grasslands and heathlands,lm,weighted,increasing,0.6110409527272826,0.3155848353500157,1.4312789175125662,0.15235029365334024,0.4583852444818667,0.7446396704722158,75
Ellenberg-type indicator values,Moisture,Sand and shallow-soil vegetation,interval,unweighted,increasing,0.5905816010183393,0.2229706506156592,1.643131960323619,0.1003556335245561,0.482346280646447,0.6906980240260483,104
Ellenberg-type indicator values,Moisture,Sand and shallow-soil vegetation,lm,unweighted,increasing,0.6099514803154705,0.3168914195374945,1.4109194668538914,0.1582683614384663,0.4566125215455491,0.7442552242693858,63
Ellenberg-type indicator values,Moisture,Sand and shallow-soil vegetation,interval,weighted,increasing,0.5328331468984951,0.22573515304838584,0.5826378707524115,0.5601371057475046,0.4228924089485424,0.6396751811753743,107
Ellenberg-type indicator values,Moisture,Sand and shallow-soil vegetation,lm,weighted,increasing,0.6546300648877563,0.3363312416201366,1.9012630772271688,0.0572675627283368,0.4950644230561912,0.7856079101674086,63
Ellenberg-type indicator values,Moisture,Dry grasslands,interval,unweighted,increasing,0.5536830208472959,0.11544557149731242,1.8672257454048833,0.06187006977470322,0.4973234708118094,0.6086954981449996,719
Ellenberg-type indicator values,Moisture,Dry grasslands,lm,unweighted,increasing,0.6283579477566048,0.23011130295266383,2.2822817131152062,0.02247271347905944,0.5185337426723612,0.7263513138796747,364
Ellenberg-type indicator values,Moisture,Dry grasslands,interval,weighted,increasing,0.5360995658423997,0.1243854970597727,1.1629165518852878,0.24486336118156815,0.4752349959367151,0.5959073570247275,741
Ellenberg-type indicator values,Moisture,Dry grasslands,lm,weighted,increasing,0.6664336755690032,0.25461890132201037,2.718175673959685,0.00656429752525811,0.54811441325044,0.7669453872313344,364
Ellenberg-type indicator values,Moisture,Ruderal and weed vegetation,interval,unweighted,increasing,0.5454481917454488,0.2227092180220911,0.8185378756034786,0.41305012397081986,0.4367885027731847,0.6499451177660481,123
Ellenberg-type indicator values,Moisture,Ruderal and weed vegetation,lm,unweighted,increasing,0.5428158135534179,0.35577440364421303,0.4825634322665367,0.629405748865943,0.3715387279076243,0.7045352312477078,42
Ellenberg-type indicator values,Moisture,Ruderal and weed vegetation,interval,weighted,decreasing,0.4882515192464358,0.22776067253050025,-0.20636826331436947,0.8365032594524433,0.37909169716471386,0.5985435289687818,127
Ellenberg-type indicator values,Moisture,Ruderal and weed vegetation,lm,weighted,increasing,0.62908671979859,0.39037988817163094,1.3532992946667597,0.1759600344476811,0.44106777013768134,0.7847274142040425,42
Ellenberg-type indicator values,Reaction,All habitats,interval,unweighted,increasing,0.5105765859263024,0.05349940716428487,0.7908995207231011,0.4290026281063154,0.48436903114446334,0.5367261283583808,2554
Ellenberg-type indicator values,Reaction,All habitats,lm,unweighted,decreasing,0.48327467663435847,0.14218233651816703,-0.4707072962826615,0.6378497733016713,0.4144501733801052,0.5527395916933547,1147
Ellenberg-type indicator values,Reaction,All habitats,interval,weighted,decreasing,0.4923432527389753,0.06523222026096748,-0.4695437821969718,0.6386809976073826,0.4604621735955072,0.524286727102172,2736
Ellenberg-type indicator values,Reaction,All habitats,lm,weighted,decreasing,0.478571070488593,0.1617287276493299,-0.5303217181701524,0.5958888911995335,0.40065162525723896,0.557547410523332,1153
Ellenberg-type indicator values,Reaction,Alpine and subalpine vegetation,interval,unweighted,decreasing,0.41280272820241326,0.25348430363461283,-1.3901886742194738,0.16447159175225884,0.2995983705947776,0.5360446393238631,90
Ellenberg-type indicator values,Reaction,Alpine and subalpine vegetation,lm,unweighted,decreasing,0.43064871042295416,0.34365072459622625,-0.8124671462281866,0.416523630875196,0.2783325195549271,0.5973265757108305,71
Ellenberg-type indicator values,Reaction,Alpine and subalpine vegetation,interval,weighted,decreasing,0.43969311762905233,0.2748669290692085,-0.8819089842652762,0.3778260282117282,0.3140749107405677,0.5735430725327189,98
Ellenberg-type indicator values,Reaction,Alpine and subalpine vegetation,lm,weighted,increasing,0.6756148678312266,0.3615874399409122,2.0290851426171157,0.04244961892054083,0.506248010408178,0.8088244933480999,73
Ellenberg-type indicator values,Reaction,Wetland vegetation,interval,unweighted,increasing,0.5274843626107776,0.17593759792784508,0.6254966560722218,0.5316451424217742,0.4415724019399656,0.6117988062408085,153
Ellenberg-type indicator values,Reaction,Wetland vegetation,lm,unweighted,decreasing,0.4851632721263565,0.27241576245937116,-0.21791815114446664,0.8274928844248157,0.35588046447261135,0.6164626536929394,79
Ellenberg-type indicator values,Reaction,Wetland vegetation,interval,weighted,increasing,0.5604289703772939,0.1856082919392932,1.3086871701637592,0.19064033941252895,0.4698161520243322,0.6471850934561745,169
Ellenberg-type indicator values,Reaction,Wetland vegetation,lm,weighted,decreasing,0.36317202863169634,0.30923049387571927,-1.8161951666915837,0.06934043925317396,0.23727032753471664,0.511112595371777,79
Ellenberg-type indicator values,Reaction,Spring and mire vegetation,interval,unweighted,increasing,0.5218772558606553,0.11948024007212138,0.7328821210974069,0.4636303285989912,0.4634125052463025,0.579748707570455,377
Ellenberg-type indicator values,Reaction,Spring and mire vegetation,lm,unweighted,increasing,0.5960581106412832,0.22959857237570205,1.6945538030494245,0.09016009699622451,0.48477026287888264,0.6982697465513438,153
Ellenberg-type indicator values,Reaction,Spring and mire vegetation,interval,weighted,increasing,0.514849902989723,0.13303485726236605,0.4466279550371986,0.655143707899353,0.44983770789178806,0.5793633947977903,423
Ellenberg-type indicator values,Reaction,Spring and mire vegetation,lm,weighted,increasing,0.5929415101808065,0.26903934173084465,1.3980813111094896,0.16208865133802547,0.4622796683704589,0.7116572022859912,153
Ellenberg-type indicator values,Reaction,Wet meadows,interval,unweighted,increasing,0.5350091900948856,0.09470979780531236,1.4810113208890712,0.1386035567723878,0.48866156667643185,0.5807600080631954,654
Ellenberg-type indicator values,Reaction,Wet meadows,lm,unweighted,increasing,0.5378827143191846,0.1994730478078614,0.7611144010004898,0.4465887396038984,0.44049874356925944,0.6324592974436417,219
Ellenberg-type indicator values,Reaction,Wet meadows,interval,weighted,decreasing,0.4739792965018986,0.1087100957953498,-0.9583004134838178,0.33791129538152764,0.4213473570103398,0.5271958686774482,700
Ellenberg-type indicator values,Reaction,Wet meadows,lm,weighted,decreasing,0.4524237011925108,0.23534013469444892,-0.811092753082445,0.4173124072415418,0.34250726038956825,0.567185089887244,219
Ellenberg-type indicator values,Reaction,Mesic meadows and pastures,interval,unweighted,increasing,0.5139040784450136,0.136933964925394,0.40625900505062335,0.684552303487455,0.44701098117529664,0.580302741175549,244
Ellenberg-type indicator values,Reaction,Mesic meadows and pastures,lm,unweighted,decreasing,0.4183536456920367,0.22277900200154663,-1.4792036245755722,0.13908590113427527,0.31730725643966884,0.5267502618982041,85
Ellenberg-type indicator values,Reaction,Mesic meadows and pastures,interval,weighted,decreasing,0.49837271158039126,0.14106306076448452,-0.04614373618113227,0.9631956866828216,0.429721455460154,0.567085378452369,268
Ellenberg-type indicator values,Reaction,Mesic meadows and pastures,lm,weighted,decreasing,0.4470348938551328,0.25122805805717546,-0.8464749045067347,0.3972878678253301,0.3306921598225426,0.5694824065862136,85
Ellenberg-type indicator values,Reaction,Nardus grasslands and heathlands,interval,unweighted,decreasing,0.49530939040933875,0.2158799156635546,-0.08691400839390707,0.930739864570002,0.39129313026092294,0.5997332734540138,98
Ellenberg-type indicator values,Reaction,Nardus grasslands and heathlands,lm,unweighted,increasing,0.5144634778195858,0.2814253618926067,0.2056319863198447,0.8370783899683334,0.37901914884896987,0.6478161575824712,74
Ellenberg-type indicator values,Reaction,Nardus grasslands and heathlands,interval,weighted,increasing,0.544432230102122,0.22493714457921177,0.7922168006986727,0.4282342739833647,0.4347075462117567,0.6500064788973092,105
Ellenberg-type indicator values,Reaction,Nardus grasslands and heathlands,lm,weighted,increasing,0.584417171400768,0.3126232322615966,1.0905559343714752,0.2754683283164003,0.4324659494621641,0.7218513196564211,75
Ellenberg-type indicator values,Reaction,Sand and shallow-soil vegetation,interval,unweighted,decreasing,0.499043877524431,0.20838803553523055,-0.01835275501354609,0.9853574421243247,0.3983709293790157,0.5997944084310973,102
Ellenberg-type indicator values,Reaction,Sand and shallow-soil vegetation,lm,unweighted,decreasing,0.3866987035658111,0.2844258460624837,-1.621549120205683,0.104899924405324,0.2652855952782705,0.5240449220704887,63
Ellenberg-type indicator values,Reaction,Sand and shallow-soil vegetation,interval,weighted,decreasing,0.4667095265102892,0.21632489113738876,-0.6164763942908277,0.5375801469334553,0.36416126040493696,0.5721503130443519,106
Ellenberg-type indicator values,Reaction,Sand and shallow-soil vegetation,lm,weighted,increasing,0.5156625697576878,0.3149284412083867,0.19900007451148505,0.8422626863071606,0.36480301991411435,0.6637206602606278,63
Ellenberg-type indicator values,Reaction,Dry grasslands,interval,unweighted,decreasing,0.49647709820971786,0.09007164218264531,-0.15645146476126723,0.8756771735601857,0.4524865434591902,0.5405222626561573,720
Ellenberg-type indicator values,Reaction,Dry grasslands,lm,unweighted,decreasing,0.446653668427068,0.196072130944626,-1.0924580604702072,0.2746318149892218,0.35468811354105045,0.5424212059698229,361
Ellenberg-type indicator values,Reaction,Dry grasslands,interval,weighted,decreasing,0.4805844143901541,0.10820901084188551,-0.7180678561894701,0.47271544848648944,0.4280559705859606,0.5335456193007065,740
Ellenberg-type indicator values,Reaction,Dry grasslands,lm,weighted,decreasing,0.43088822644257696,0.22941099749566976,-1.2127933507594386,0.22520883824960325,0.325663319856208,0.5427476768339659,364
Ellenberg-type indicator values,Reaction,Ruderal and weed vegetation,interval,unweighted,increasing,0.5137915268722323,0.20657495996320657,0.2671190374222963,0.7893775102475276,0.4134553232324394,0.613028311522513,116
Ellenberg-type indicator values,Reaction,Ruderal and weed vegetation,lm,unweighted,decreasing,0.4624590049062745,0.2972679303242063,-0.5060993693054578,0.612786893293735,0.3245188672480823,0.6063958603412587,42
Ellenberg-type indicator values,Reaction,Ruderal and weed vegetation,interval,weighted,decreasing,0.49331276030689464,0.21453212710754452,-0.12469253079294744,0.9007669708131304,0.3900205598752054,0.5971790198181123,127
Ellenberg-type indicator values,Reaction,Ruderal and weed vegetation,lm,weighted,decreasing,0.4312728894473049,0.32410311460355873,-0.8536162347447387,0.3933176602096642,0.28661321758341085,0.5886944093340133,42
Ellenberg-type indicator values,Nutrients,All habitats,interval,unweighted,increasing,0.5622217290963651,0.07801563733670142,3.2068411538969266,0.00134201075788788,0.5242998206515405,0.599430222092776,2653
Ellenberg-type indicator values,Nutrients,All habitats,lm,unweighted,increasing,0.618829318690393,0.21527021369156385,2.2510417578334887,0.02438289270259547,0.5156599701085841,0.712284262364125,1149
Ellenberg-type indicator values,Nutrients,All habitats,interval,weighted,increasing,0.5475696306167886,0.08039267336992081,2.3740442173311544,0.01759444334101391,0.5083214857795867,0.586234988475064,2744
Ellenberg-type indicator values,Nutrients,All habitats,lm,weighted,increasing,0.6186010209735698,0.1446939747020379,3.342326419959194,8.307929869823341e-4,0.5498388276579481,0.6829169379431453,1154
Ellenberg-type indicator values,Nutrients,Alpine and subalpine vegetation,interval,unweighted,decreasing,0.4638904610877917,0.2782246002606247,-0.5200476686236928,0.6030303511888176,0.3340330174468689,0.5988366466259871,93
Ellenberg-type indicator values,Nutrients,Alpine and subalpine vegetation,lm,unweighted,increasing,0.5297383883958281,0.3748443291222086,0.3177162046921501,0.7507002180896254,0.350785722664089,0.701358540063499,73
Ellenberg-type indicator values,Nutrients,Alpine and subalpine vegetation,interval,weighted,decreasing,0.4746947151234618,0.28376101541267057,-0.3570176686762669,0.7210785785475484,0.34130837958139854,0.61179261684987285,98
Ellenberg-type indicator values,Nutrients,Alpine and subalpine vegetation,lm,weighted,increasing,0.669655315253033,0.33430642353782397,2.11370906098538,0.03454012413148565,0.512846663644742,0.7960610292159773,73
Ellenberg-type indicator values,Nutrients,Wetland vegetation,interval,unweighted,increasing,0.5153384486034631,0.19071630454405833,0.32180285554609606,0.7476020508718514,0.4225231695313435,0.6071075718576641,166
Ellenberg-type indicator values,Nutrients,Wetland vegetation,lm,unweighted,decreasing,0.4159411599217578,0.33496270013605445,-1.0134200715844672,0.31085955619089145,0.2697339628012324,0.5786068303446371,79
Ellenberg-type indicator values,Nutrients,Wetland vegetation,interval,weighted,increasing,0.556518084726186,0.19454234316472024,1.167060291982598,0.2431860220686062,0.46151294790001424,0.6475617280145248,172
Ellenberg-type indicator values,Nutrients,Wetland vegetation,lm,weighted,decreasing,0.4251649436464746,0.28706417159862085,-1.050656872715024,0.29341621028723414,0.2964539616895092,0.5648893470712658,79
Ellenberg-type indicator values,Nutrients,Spring and mire vegetation,interval,unweighted,increasing,0.5672446175401442,0.14169282383043696,1.9098920878633023,0.05614710901413173,0.4982263003314912,0.6337482452725165,403
Ellenberg-type indicator values,Nutrients,Spring and mire vegetation,lm,unweighted,increasing,0.6558287822653937,0.30004183491341535,2.148901978609787,0.03164217094834156,0.5141685313859733,0.7743138007090296,152
Ellenberg-type indicator values,Nutrients,Spring and mire vegetation,interval,weighted,increasing,0.5888127198304111,0.14765815136134858,2.4316936560629845,0.01502841208577601,0.5174066456086557,0.6566642561177638,427
Ellenberg-type indicator values,Nutrients,Spring and mire vegetation,lm,weighted,increasing,0.7537522706676374,0.2523586702031101,4.43307812886507,9.289718313908946e-6,0.6511531339632205,0.8338745307092355,154
Ellenberg-type indicator values,Nutrients,Wet meadows,interval,unweighted,increasing,0.5486209242029775,0.11568305417701193,1.6865063856002305,0.09169830620277536,0.4920920569109022,0.6039222249478036,677
Ellenberg-type indicator values,Nutrients,Wet meadows,lm,unweighted,increasing,0.7021989326095612,0.27410566944253334,3.1294173554142657,0.00175153335518413,0.5794592113023217,0.8013937661270426,219
Ellenberg-type indicator values,Nutrients,Wet meadows,interval,weighted,increasing,0.5337216870310565,0.12118699610557776,1.114738611578466,0.2649624497854686,0.4744147850388998,0.5920904547861399,700
Ellenberg-type indicator values,Nutrients,Wet meadows,lm,weighted,increasing,0.6526162338607462,0.21429570587249205,2.94247210334199,0.00325603120648516,0.5524432260110468,0.7408845321532429,219
Ellenberg-type indicator values,Nutrients,Mesic meadows and pastures,interval,unweighted,decreasing,0.47691978419979625,0.1470394432973533,-0.6283111325276256,0.5298001402380257,0.4059873696877837,0.548795572030882,257
Ellenberg-type indicator values,Nutrients,Mesic meadows and pastures,lm,unweighted,decreasing,0.4160394735527555,0.28708284047782934,-1.1810292951398005,0.23759108580603153,0.28869608239032407,0.5556728936567792,85
Ellenberg-type indicator values,Nutrients,Mesic meadows and pastures,interval,weighted,decreasing,0.4956592224891051,0.1492420556789431,-0.1163448613732226,0.9073792327628182,0.42314583597254446,0.5683556809056406,268
Ellenberg-type indicator values,Nutrients,Mesic meadows and pastures,lm,weighted,increasing,0.5343443278138564,0.23391828254684463,0.5882138761741282,0.5563887446080189,0.4204619264708059,0.6447556141659236,85
Ellenberg-type indicator values,Nutrients,Nardus grasslands and heathlands,interval,unweighted,increasing,0.6128749908232549,0.2338808551553304,1.9643049564479216,0.04949473725109176,0.500253817533702,0.7145959486259046,103
Ellenberg-type indicator values,Nutrients,Nardus grasslands and heathlands,lm,unweighted,increasing,0.667279084682847,0.33555024168140934,2.0739199181838126,0.03808674886372558,0.5095583206634876,0.7947127838891406,74
Ellenberg-type indicator values,Nutrients,Nardus grasslands and heathlands,interval,weighted,increasing,0.5547357577314733,0.23584218879870816,0.9320808143253844,0.3512947623294395,0.4396905055737452,0.6641996902373718,105
Ellenberg-type indicator values,Nutrients,Nardus grasslands and heathlands,lm,weighted,increasing,0.6295054493763603,0.2927323782003988,1.8108546000965473,0.07016336185011963,0.4890894460407349,0.7509790436936646,75
Ellenberg-type indicator values,Nutrients,Sand and shallow-soil vegetation,interval,unweighted,increasing,0.6582360493856727,0.23213346148667752,2.823562379089846,0.00474931830064442,0.5499503483288933,0.7522067578924965,104
Ellenberg-type indicator values,Nutrients,Sand and shallow-soil vegetation,lm,unweighted,increasing,0.657166120498812,0.3630924108155292,1.7920804749650567,0.07312007602500281,0.4847654100210003,0.7961395621522829,62
Ellenberg-type indicator values,Nutrients,Sand and shallow-soil vegetation,interval,weighted,increasing,0.6056801220536955,0.2317880592209387,1.851646473443067,0.06407660494185764,0.4937236532668551,0.7075440414206768,107
Ellenberg-type indicator values,Nutrients,Sand and shallow-soil vegetation,lm,weighted,increasing,0.5729666807885951,0.3055089754220439,0.962215675603344,0.3359412765115617,0.42437935922329184,0.7094577856056133,63
Ellenberg-type indicator values,Nutrients,Dry grasslands,interval,unweighted,increasing,0.6019068734555716,0.11733097282930811,3.5235092994646524,4.2587215188993145e-4,0.545734878802024,0.6555173974296624,725
Ellenberg-type indicator values,Nutrients,Dry grasslands,lm,unweighted,increasing,0.6846543045538541,0.2738883451438342,2.830513151814136,0.00464734004864002,0.5593275174368607,0.7878569715194146,363
Ellenberg-type indicator values,Nutrients,Dry grasslands,interval,weighted,increasing,0.5555602656865124,0.12503976613390888,1.784733243389229,0.07430459602710693,0.4945225164125227,0.6149661718981553,740
Ellenberg-type indicator values,Nutrients,Dry grasslands,lm,weighted,increasing,0.6371145460867141,0.2135403011228827,2.635859494013144,0.00839244746312496,0.5360202249917422,0.7273846355309089,364
Ellenberg-type indicator values,Nutrients,Ruderal and weed vegetation,interval,unweighted,decreasing,0.4757256513591966,0.22217507462966973,-0.43737484143382727,0.6618395266160907,0.369903940249453,0.58377298356895,125
Ellenberg-type indicator values,Nutrients,Ruderal and weed vegetation,lm,unweighted,decreasing,0.4718684767759438,0.35654552073679124,-0.31593456457530344,0.7520521758302782,0.3075791605768541,0.642486188629069,42
Ellenberg-type indicator values,Nutrients,Ruderal and weed vegetation,interval,weighted,increasing,0.5065732332539002,0.22499778586781127,0.11686536293449318,0.9069667463990322,0.3977873373336904,0.61474024196269506,127
Ellenberg-type indicator values,Nutrients,Ruderal and weed vegetation,lm,weighted,decreasing,0.49642893945716365,0.31198868780741806,-0.04578526599278827,0.963481402529622,0.34847005064355335,0.6450159317613279,42
Disturbance indicator values,Disturbance frequency,All habitats,interval,unweighted,decreasing,0.48970623798477314,0.076534827467231,-0.5380670238462376,0.5905307775145989,0.4523484660752258,0.527179341636914,2717
Disturbance indicator values,Disturbance frequency,All habitats,lm,unweighted,decreasing,0.496879402004292,0.1473816230490821,-0.08469545796788586,0.9325035070107072,0.4252286641916451,0.5686585394052294,1151
Disturbance indicator values,Disturbance frequency,All habitats,interval,weighted,decreasing,0.4906371711812904,0.07636008726275763,-0.49051402344381895,0.6237702089479789,0.4533563381659261,0.5280224366447974,2751
Disturbance indicator values,Disturbance frequency,All habitats,lm,weighted,decreasing,0.4803333727320921,0.1855061231549205,-0.42428311195579793,0.6713593540429752,0.391194863529754,0.5707417729310145,1154
Disturbance indicator values,Disturbance frequency,Alpine and subalpine vegetation,interval,unweighted,increasing,0.5874035802187674,0.27827767488216304,1.2693874581837046,0.20430290712502985,0.4521043012033637,0.7106733164057264,98
Disturbance indicator values,Disturbance frequency,Alpine and subalpine vegetation,lm,unweighted,increasing,0.6982309128897494,0.33408280328078144,2.511017471961923,0.01203837385333027,0.5458948247665293,0.816629681350783,73
Disturbance indicator values,Disturbance frequency,Alpine and subalpine vegetation,interval,weighted,decreasing,0.49400609617013735,0.288555313757859,-0.0830924358952591,0.9337780403293068,0.3567416030199136,0.6321801820582448,98
Disturbance indicator values,Disturbance frequency,Alpine and subalpine vegetation,lm,weighted,increasing,0.6348553073577837,0.3622162484562899,1.526997807605952,0.12676155654009685,0.46087331391211744,0.7795479894206976,73
Disturbance indicator values,Disturbance frequency,Wetland vegetation,interval,unweighted,increasing,0.5009988434242384,0.19433827331741996,0.02055888911439559,0.9835975352624512,0.40687464256793227,0.5950523042541408,166
Disturbance indicator values,Disturbance frequency,Wetland vegetation,lm,unweighted,increasing,0.537536018174574,0.30182043292613764,0.4983992967937532,0.6182026323252631,0.39147172515814455,0.6774296089446258,78
Disturbance indicator values,Disturbance frequency,Wetland vegetation,interval,weighted,increasing,0.6140550209258399,0.20291138901189512,2.2886330776007964,0.02210068033716662,0.5166664987783057,0.703096865351885,173
Disturbance indicator values,Disturbance frequency,Wetland vegetation,lm,weighted,increasing,0.6426856703642108,0.364597012961135,1.6101061328155617,0.10737468847045371,0.46815388657044615,0.7861103418777347,79
Disturbance indicator values,Disturbance frequency,Spring and mire vegetation,interval,unweighted,increasing,0.5629344639514613,0.14370005272785907,1.7611689040772196,0.07820981947770875,0.4928587697500087,0.6305849314371794,416
Disturbance indicator values,Disturbance frequency,Spring and mire vegetation,lm,unweighted,increasing,0.6290776847413186,0.2425336115971461,2.1780985443656364,0.02939870095465325,0.5132231565663102,0.7317695710491735,153
Disturbance indicator values,Disturbance frequency,Spring and mire vegetation,interval,weighted,increasing,0.5262112643045194,0.15127059810218765,0.6937320241116681,0.4878502789326868,0.45225995543998826,0.5990302674829782,429
Disturbance indicator values,Disturbance frequency,Spring and mire vegetation,lm,weighted,increasing,0.6493226513740594,0.2946383820109856,2.090912848868012,0.03653587708959047,0.5096444440030505,0.7673742700935784,154
Disturbance indicator values,Disturbance frequency,Wet meadows,interval,unweighted,decreasing,0.47616652560471906,0.11790775889233548,-0.8091596430618573,0.41842332499770224,0.4190921873097887,0.5338702394898548,694
Disturbance indicator values,Disturbance frequency,Wet meadows,lm,unweighted,decreasing,0.4093285385460942,0.210624887892974,-1.7412085409164813,0.08164703068998366,0.3144149290404661,0.5115167978163394,219
Disturbance indicator values,Disturbance frequency,Wet meadows,interval,weighted,decreasing,0.4995187243822202,0.12688921514926207,-0.01517152630658219,0.9878953377634744,0.43767006636277006,0.5613821139448186,701
Disturbance indicator values,Disturbance frequency,Wet meadows,lm,weighted,decreasing,0.4951885487370959,0.262774946398991,-0.07324290007036421,0.9416128287210984,0.3695201718892944,0.621467817474937,219
Disturbance indicator values,Disturbance frequency,Mesic meadows and pastures,interval,unweighted,decreasing,0.4319854787339707,0.14887558549147142,-1.8388173551924305,0.06594205469980793,0.3622652430979252,0.5045088216216951,263
Disturbance indicator values,Disturbance frequency,Mesic meadows and pastures,lm,unweighted,decreasing,0.3815226798849408,0.2322269343391314,-2.080250618484426,0.03750255159369206,0.2812546468621315,0.49301700500086437,85
Disturbance indicator values,Disturbance frequency,Mesic meadows and pastures,interval,weighted,decreasing,0.41261871249577714,0.15476277383172338,-2.2818808476627326,0.02249637587292996,0.34153084710143683,0.48754738894931465,267
Disturbance indicator values,Disturbance frequency,Mesic meadows and pastures,lm,weighted,decreasing,0.3095592992380195,0.2734004596455411,-2.9340858491741773,0.00334531666007839,0.20783330976832903,0.4338094338857942,85
Disturbance indicator values,Disturbance frequency,Nardus grasslands and heathlands,interval,unweighted,decreasing,0.48153904286500543,0.2336546116259254,-0.3161821237663379,0.7518642754527327,0.3700896964255592,0.5948560993642742,104
Disturbance indicator values,Disturbance frequency,Nardus grasslands and heathlands,lm,unweighted,decreasing,0.4929285610790304,0.2906795557858254,-0.0973155533720194,0.9224758048205336,0.35479931178620155,0.6321458973923915,74
Disturbance indicator values,Disturbance frequency,Nardus grasslands and heathlands,interval,weighted,decreasing,0.4338451251268182,0.24058633258527512,-1.1063806184029812,0.2685618108398195,0.3235027862018672,0.5511604503070603,105
Disturbance indicator values,Disturbance frequency,Nardus grasslands and heathlands,lm,weighted,decreasing,0.42291922953460653,0.32535952847722405,-0.9552541078313728,0.3394492092179045,0.2791877948056218,0.5810029443461934,75
Disturbance indicator values,Disturbance frequency,Sand and shallow-soil vegetation,interval,unweighted,increasing,0.529875006327753,0.22051667827367144,0.5425555074592419,0.5874358798513362,0.42248945620552136,0.6345640691172371,109
Disturbance indicator values,Disturbance frequency,Sand and shallow-soil vegetation,lm,unweighted,increasing,0.538893209407021,0.2905702346172875,0.5364890804405676,0.5916205806585881,0.3980445664605308,0.6737939143303462,63
Disturbance indicator values,Disturbance frequency,Sand and shallow-soil vegetation,interval,weighted,decreasing,0.4848642939834645,0.22679957841559903,-0.26702574862991896,0.7894493361228397,0.37634751664043825,0.5948272910449053,109
Disturbance indicator values,Disturbance frequency,Sand and shallow-soil vegetation,lm,weighted,decreasing,0.3378577160087116,0.33490840899004115,-2.009073516760265,0.04452933775952508,0.2092811285471528,0.4958882938622686,63
Disturbance indicator values,Disturbance frequency,Dry grasslands,interval,unweighted,decreasing,0.4676737678182215,0.11847138602184738,-1.0929689319934386,0.2744074407444347,0.4105516892801973,0.525655974074504,740
