PlotObservationID,TV2_releve_number,RS_CODE,RS_CODE_PLOT,year,Releve_area_m2,veg_type0,Longitude,Latitude,n_surveys
6426,907645,CZ_0019_004,CZ_0019_004_1,2006,4,TFG,17.298278,48.964583,5
6411,907630,CZ_0019_004,CZ_0019_004_2,2002,4,TFG,17.298083,48.964611,5
6415,907634,CZ_0019_004,CZ_0019_004_2,2003,4,TFG,17.298083,48.964611,5
6419,907638,CZ_0019_004,CZ_0019_004_2,2004,4,TFG,17.298083,48.964611,5
6423,907642,CZ_0019_004,CZ_0019_004_2,2005,4,TFG,17.298083,48.964611,5
6427,907646,CZ_0019_004,CZ_0019_004_2,2006,4,TFG,17.298083,48.964611,5
6412,907631,CZ_0019_004,CZ_0019_004_3,2002,4,TFG,17.298194,48.964528,5
6416,907635,CZ_0019_004,CZ_0019_004_3,2003,4,TFG,17.298194,48.964528,5
6420,907639,CZ_0019_004,CZ_0019_004_3,2004,4,TFG,17.298194,48.964528,5
6424,907643,CZ_0019_004,CZ_0019_004_3,2005,4,TFG,17.298194,48.964528,5
6428,907647,CZ_0019_004,CZ_0019_004_3,2006,4,TFG,17.298194,48.964528,5
6413,907632,CZ_0019_004,CZ_0019_004_4,2002,4,TFG,17.298167,48.964667,5
6417,907636,CZ_0019_004,CZ_0019_004_4,2003,4,TFG,17.298167,48.964667,5
6421,907640,CZ_0019_004,CZ_0019_004_4,2004,4,TFG,17.298167,48.964667,5
6425,907644,CZ_0019_004,CZ_0019_004_4,2005,4,TFG,17.298167,48.964667,5
6429,907648,CZ_0019_004,CZ_0019_004_4,2006,4,TFG,17.298167,48.964667,5
6314,907533,CZ_0019_006,CZ_0019_006_1,2002,1,TD_wet,18.25345,49.426,5
6338,907557,CZ_0019_006,CZ_0019_006_1,2005,1,TD_wet,18.25345,49.426,5
6362,907581,CZ_0019_006,CZ_0019_006_1,2015,1,TD_wet,18.25345,49.426,5
6386,907605,CZ_0019_006,CZ_0019_006_1,2016,1,TD_wet,18.25345,49.426,5
908266,NA,CZ_0019_006,CZ_0019_006_1,2019,1,TD_wet,18.25345,49.426,5
6318,907537,CZ_0019_006,CZ_0019_006_2,2002,1,TD_wet,18.253225,49.425922,5
6342,907561,CZ_0019_006,CZ_0019_006_2,2005,1,TD_wet,18.253225,49.425922,5
6366,907585,CZ_0019_006,CZ_0019_006_2,2015,1,TD_wet,18.253225,49.425922,5
6390,907609,CZ_0019_006,CZ_0019_006_2,2016,1,TD_wet,18.253225,49.425922,5
908267,NA,CZ_0019_006,CZ_0019_006_2,2019,1,TD_wet,18.253225,49.425922,5
6322,907541,CZ_0019_006,CZ_0019_006_3,2002,1,TD_wet,18.252647,49.425958,5
6346,907565,CZ_0019_006,CZ_0019_006_3,2005,1,TD_wet,18.252647,49.425958,5
6370,907589,CZ_0019_006,CZ_0019_006_3,2015,1,TD_wet,18.252647,49.425958,5
6394,907613,CZ_0019_006,CZ_0019_006_3,2016,1,TD_wet,18.252647,49.425958,5
908268,NA,CZ_0019_006,CZ_0019_006_3,2019,1,TD_wet,18.252647,49.425958,5
6326,907545,CZ_0019_006,CZ_0019_006_4,2002,1,R,18.252031,49.425481,5
6350,907569,CZ_0019_006,CZ_0019_006_4,2005,1,R,18.252031,49.425481,5
6374,907593,CZ_0019_006,CZ_0019_006_4,2015,1,R,18.252031,49.425481,5
6398,907617,CZ_0019_006,CZ_0019_006_4,2016,1,R,18.252031,49.425481,5
908269,NA,CZ_0019_006,CZ_0019_006_4,2019,1,R,18.252031,49.426406,5
6330,907549,CZ_0019_006,CZ_0019_006_5,2002,1,TD_wet,18.251756,49.426406,5
6354,907573,CZ_0019_006,CZ_0019_006_5,2005,1,TD_wet,18.251756,49.426406,5
6378,907597,CZ_0019_006,CZ_0019_006_5,2015,1,TD_wet,18.251756,49.426406,5
6402,907621,CZ_0019_006,CZ_0019_006_5,2016,1,TD_wet,18.251756,49.426406,5
908270,NA,CZ_0019_006,CZ_0019_006_5,2019,1,TD_wet,18.251756,49.426406,5
6334,907553,CZ_0019_006,CZ_0019_006_6,2002,1,TD_mesic,18.251647,49.426583,5
6358,907577,CZ_0019_006,CZ_0019_006_6,2005,1,TD_mesic,18.251647,49.426583,5
6382,907601,CZ_0019_006,CZ_0019_006_6,2015,1,TD_mesic,18.251647,49.426583,5
6406,907625,CZ_0019_006,CZ_0019_006_6,2016,1,TD_mesic,18.251647,49.426583,5
908271,NA,CZ_0019_006,CZ_0019_006_6,2019,1,TD_mesic,18.251647,49.426583,5
6050,907269,CZ_0019_008,CZ_0019_008_1,1997,25,TD_mesic,15.159056,50.108389,20
6051,907270,CZ_0019_008,CZ_0019_008_1,1998,25,TD_mesic,15.159056,50.108389,20
6052,907271,CZ_0019_008,CZ_0019_008_1,1999,25,TD_mesic,15.159056,50.108389,20
6053,907272,CZ_0019_008,CZ_0019_008_1,2000,25,TD_mesic,15.159056,50.108389,20
6054,907273,CZ_0019_008,CZ_0019_008_1,2001,25,TD_mesic,15.159056,50.108389,20
6055,907274,CZ_0019_008,CZ_0019_008_1,2002,25,TD_mesic,15.159056,50.108389,20
6056,907275,CZ_0019_008,CZ_0019_008_1,2003,25,TD_mesic,15.159056,50.108389,20
6057,907276,CZ_0019_008,CZ_0019_008_1,2004,25,TD_mesic,15.159056,50.108389,20
6058,907277,CZ_0019_008,CZ_0019_008_1,2005,25,TD_mesic,15.159056,50.108389,20
6059,907278,CZ_0019_008,CZ_0019_008_1,2006,25,TD_mesic,15.159056,50.108389,20
6060,907279,CZ_0019_008,CZ_0019_008_1,2007,25,TD_mesic,15.159056,50.108389,20
6061,907280,CZ_0019_008,CZ_0019_008_1,2008,25,TD_mesic,15.159056,50.108389,20
6062,907281,CZ_0019_008,CZ_0019_008_1,2009,25,TD_mesic,15.159056,50.108389,20
6063,907282,CZ_0019_008,CZ_0019_008_1,2010,25,TD_mesic,15.159056,50.108389,20
6064,907283,CZ_0019_008,CZ_0019_008_1,2011,25,TD_mesic,15.159056,50.108389,20
6065,907284,CZ_0019_008,CZ_0019_008_1,2012,25,TD_mesic,15.159056,50.108389,20
6066,907285,CZ_0019_008,CZ_0019_008_1,2013,25,TD_mesic,15.159056,50.108389,20
6067,907286,CZ_0019_008,CZ_0019_008_1,2014,25,TD_mesic,15.159056,50.108389,20
6068,907287,CZ_0019_008,CZ_0019_008_1,2015,25,TD_mesic,15.159056,50.108389,20
6069,907288,CZ_0019_008,CZ_0019_008_1,2016,25,TD_mesic,15.159056,50.108389,20
6047,907266,CZ_0019_009,CZ_0019_009_1,2000,NA,M,15.123056,50.113333,3
6048,907267,CZ_0019_009,CZ_0019_009_1,2011,NA,M,15.123056,50.113333,3
6049,907268,CZ_0019_009,CZ_0019_009_1,2015,NA,M,15.123056,50.113333,3
6044,907263,CZ_0019_010,CZ_0019_010_1,1998,NA,M,13.842778,58.140556,3
6045,907264,CZ_0019_010,CZ_0019_010_1,2008,NA,M,13.842778,58.140556,3
6046,907265,CZ_0019_010,CZ_0019_010_1,2015,NA,M,13.842778,58.140556,3
6070,907289,CZ_0019_011,CZ_0019_011_1,1978,NA,TD_wet,15.379694,49.704028,3
6071,907290,CZ_0019_011,CZ_0019_011_1,1986,NA,TD_wet,15.379694,49.704028,3
6072,907291,CZ_0019_011,CZ_0019_011_1,2005,9,TD_wet,15.379694,49.704028,3
6096,907315,CZ_0019_011,CZ_0019_011_10,1978,NA,R,15.36675,49.703361,3
6097,907316,CZ_0019_011,CZ_0019_011_10,1986,NA,R,15.36675,49.703361,3
6098,907317,CZ_0019_011,CZ_0019_011_10,2005,9,R,15.36675,49.703361,3
6099,907318,CZ_0019_011,CZ_0019_011_11,1978,NA,TD_wet,15.366389,49.703417,3
6100,907319,CZ_0019_011,CZ_0019_011_11,1986,NA,TD_wet,15.366389,49.703417,3
6102,907321,CZ_0019_011,CZ_0019_011_11,2005,9,TD_wet,15.366389,49.703417,3
6103,907322,CZ_0019_011,CZ_0019_011_12,1978,NA,TD_wet,15.366444,49.703083,2
6104,907323,CZ_0019_011,CZ_0019_011_12,1984,NA,TD_wet,15.366444,49.703083,2
6105,907324,CZ_0019_011,CZ_0019_011_13,1986,NA,TD_wet,15.366444,49.703083,2
6106,907325,CZ_0019_011,CZ_0019_011_13,2005,9,TD_wet,15.366444,49.703083,2
6107,907326,CZ_0019_011,CZ_0019_011_14,1978,NA,TD_wet,15.363194,49.717083,3
6108,907327,CZ_0019_011,CZ_0019_011_14,1986,NA,TD_wet,15.363194,49.717083,3
6109,907328,CZ_0019_011,CZ_0019_011_14,2005,9,TD_wet,15.363194,49.717083,3
6110,907329,CZ_0019_011,CZ_0019_011_15,1978,NA,TD_wet,15.362167,49.719028,3
6111,907330,CZ_0019_011,CZ_0019_011_15,1986,NA,TD_wet,15.362167,49.719028,3
6112,907331,CZ_0019_011,CZ_0019_011_15,2005,9,TD_wet,15.362167,49.719028,3
6113,907332,CZ_0019_011,CZ_0019_011_16,1978,NA,TD_wet,15.360972,49.719028,3
6114,907333,CZ_0019_011,CZ_0019_011_16,1988,NA,TD_wet,15.360972,49.719028,3
6115,907334,CZ_0019_011,CZ_0019_011_16,2005,9,TD_wet,15.360972,49.719028,3
6116,907335,CZ_0019_011,CZ_0019_011_17,1977,NA,TD_wet,15.362944,49.719306,3
6117,907336,CZ_0019_011,CZ_0019_011_17,1989,NA,TD_wet,15.362944,49.719306,3
6118,907337,CZ_0019_011,CZ_0019_011_17,2005,9,TD_wet,15.362944,49.719306,3
6119,907338,CZ_0019_011,CZ_0019_011_18,1986,NA,TD_wet,15.359667,49.719222,2
6120,907339,CZ_0019_011,CZ_0019_011_18,2005,9,TD_wet,15.359667,49.719222,2
6121,907340,CZ_0019_011,CZ_0019_011_19,1986,NA,TD_wet,15.362583,49.718583,2
6122,907341,CZ_0019_011,CZ_0019_011_19,2005,9,TD_wet,15.362583,49.718583,2
6073,907292,CZ_0019_011,CZ_0019_011_2,1978,NA,TD_wet,15.379861,49.704833,3
6074,907293,CZ_0019_011,CZ_0019_011_2,1986,NA,TD_wet,15.379861,49.704833,3
6075,907294,CZ_0019_011,CZ_0019_011_2,2005,9,TD_wet,15.379861,49.704833,3
6076,907295,CZ_0019_011,CZ_0019_011_3,1978,NA,TD_wet,15.376778,49.704361,3
6077,907296,CZ_0019_011,CZ_0019_011_3,1988,NA,TD_wet,15.376778,49.704361,3
6078,907297,CZ_0019_011,CZ_0019_011_3,2005,9,TD_wet,15.376778,49.704361,3
6079,907298,CZ_0019_011,CZ_0019_011_4,1978,NA,TD_mesic,15.375917,49.704972,3
6080,907299,CZ_0019_011,CZ_0019_011_4,1988,NA,TD_mesic,15.375917,49.704972,3
6081,907300,CZ_0019_011,CZ_0019_011_4,2005,9,TD_mesic,15.375917,49.704972,3
6082,907301,CZ_0019_011,CZ_0019_011_5,1978,NA,TD_wet,15.371833,49.705972,3
6083,907302,CZ_0019_011,CZ_0019_011_5,1986,NA,TD_wet,15.371833,49.705972,3
6084,907303,CZ_0019_011,CZ_0019_011_5,2005,9,TD_wet,15.371833,49.705972,3
6085,907304,CZ_0019_011,CZ_0019_011_6,1978,NA,TD_wet,15.376222,49.704306,2
6086,907305,CZ_0019_011,CZ_0019_011_6,2005,9,TD_wet,15.376222,49.704306,2
6087,907306,CZ_0019_011,CZ_0019_011_7,1978,NA,TE,15.377778,49.70425,3
6088,907307,CZ_0019_011,CZ_0019_011_7,1986,NA,TE,15.377778,49.70425,3
6089,907308,CZ_0019_011,CZ_0019_011_7,2005,9,TE,15.377778,49.70425,3
6090,907309,CZ_0019_011,CZ_0019_011_8,1978,NA,TD_wet,15.376889,49.705028,3
6091,907310,CZ_0019_011,CZ_0019_011_8,1985,NA,TD_wet,15.376889,49.705028,3
6092,907311,CZ_0019_011,CZ_0019_011_8,2005,9,TD_wet,15.376889,49.705028,3
6093,907312,CZ_0019_011,CZ_0019_011_9,1978,NA,TD_wet,15.363278,49.703806,3
6094,907313,CZ_0019_011,CZ_0019_011_9,1986,NA,TD_wet,15.363278,49.703806,3
6095,907314,CZ_0019_011,CZ_0019_011_9,2005,9,TD_wet,15.363278,49.703806,3
6196,907415,CZ_0019_014,CZ_0019_014_1,1972,25,TFG,14.354825,50.043194,2
624046,426083,CZ_0019_014,CZ_0019_014_1,1994,25,TFG,14.354825,50.043194,2
6197,907416,CZ_0019_014,CZ_0019_014_2,1973,20,TFG,14.355064,50.039342,2
624047,426084,CZ_0019_014,CZ_0019_014_2,1994,20,TFG,14.355064,50.039342,2
6198,907417,CZ_0019_014,CZ_0019_014_3,1972,20,TH,14.391572,50.045231,2
624048,426085,CZ_0019_014,CZ_0019_014_3,1994,20,TH,14.391572,50.045231,2
6199,907418,CZ_0019_014,CZ_0019_014_4,1972,16,TFG,14.396283,50.045839,2
624049,426086,CZ_0019_014,CZ_0019_014_4,1994,16,TFG,14.396283,50.045839,2
6200,907419,CZ_0019_014,CZ_0019_014_5,1973,16,TH,14.4012,50.046586,3
6201,907420,CZ_0019_014,CZ_0019_014_5,1985,16,TH,14.4012,50.046586,3
624050,426087,CZ_0019_014,CZ_0019_014_5,1994,16,TH,14.4012,50.046586,3
6202,907421,CZ_0019_014,CZ_0019_014_6,1972,9,TH,14.356128,50.039936,2
624051,426088,CZ_0019_014,CZ_0019_014_6,1994,9,TH,14.356128,50.039936,2
6203,907422,CZ_0019_014,CZ_0019_014_7,1972,20,TH,14.356128,50.039936,2
624052,426089,CZ_0019_014,CZ_0019_014_7,1994,20,TH,14.356128,50.039936,2
6204,907423,CZ_0019_014,CZ_0019_014_8,1973,25,X,14.356128,50.039936,2
624053,426090,CZ_0019_014,CZ_0019_014_8,1994,25,X,14.356128,50.039936,2
6205,907424,CZ_0019_014,CZ_0019_014_9,1972,20,TH,14.391572,50.045231,2
624054,426091,CZ_0019_014,CZ_0019_014_9,1994,20,TH,14.391572,50.045231,2
6188,907407,CZ_0019_015,CZ_0019_015_1,1977,NA,TFG,14.320844,50.094519,2
615697,417584,CZ_0019_015,CZ_0019_015_1,1993,NA,TFG,14.320844,50.094519,2
6189,907408,CZ_0019_015,CZ_0019_015_2,1978,NA,TH,14.322258,50.100636,3
615699,417586,CZ_0019_015,CZ_0019_015_2,1988,NA,TH,14.322258,50.100636,3
615698,417585,CZ_0019_015,CZ_0019_015_2,1993,NA,TH,14.322258,50.100636,3
6190,907409,CZ_0019_015,CZ_0019_015_3,1979,NA,TH,14.321489,50.095131,2
615700,417587,CZ_0019_015,CZ_0019_015_3,1993,NA,TH,14.321489,50.095131,2
6191,907410,CZ_0019_015,CZ_0019_015_4,1978,NA,X,14.321489,50.095131,3
615702,417589,CZ_0019_015,CZ_0019_015_4,1988,NA,X,14.321489,50.095131,3
615701,417588,CZ_0019_015,CZ_0019_015_4,1993,NA,X,14.321489,50.095131,3
6192,907411,CZ_0019_015,CZ_0019_015_5,1978,NA,TH,14.321489,50.095131,3
615704,417591,CZ_0019_015,CZ_0019_015_5,1988,NA,TH,14.321489,50.095131,3
615703,417590,CZ_0019_015,CZ_0019_015_5,1993,NA,TH,14.321489,50.095131,3
6193,907412,CZ_0019_015,CZ_0019_015_6,1978,NA,TFG,14.321489,50.095131,2
615705,417592,CZ_0019_015,CZ_0019_015_6,1993,NA,TFG,14.321489,50.095131,2
6225,907444,CZ_0019_018,CZ_0019_018_1,1986,9,TH,14.345783,50.044239,8
6226,907445,CZ_0019_018,CZ_0019_018_1,1987,9,TH,14.345783,50.044239,8
6227,907446,CZ_0019_018,CZ_0019_018_1,1988,9,TH,14.345783,50.044239,8
6228,907447,CZ_0019_018,CZ_0019_018_1,1989,9,TH,14.345783,50.044239,8
6229,907448,CZ_0019_018,CZ_0019_018_1,1990,9,TH,14.345783,50.044239,8
6230,907449,CZ_0019_018,CZ_0019_018_1,1991,9,TH,14.345783,50.044239,8
6231,907450,CZ_0019_018,CZ_0019_018_1,1995,9,TH,14.345783,50.044239,8
623183,425218,CZ_0019_018,CZ_0019_018_1,1996,9,TH,14.345783,50.044239,8
6232,907451,CZ_0019_018,CZ_0019_018_2,1986,9,TFG,14.345783,50.044239,8
6233,907452,CZ_0019_018,CZ_0019_018_2,1987,9,TFG,14.345783,50.044239,8
6234,907453,CZ_0019_018,CZ_0019_018_2,1988,9,TFG,14.345783,50.044239,8
6235,907454,CZ_0019_018,CZ_0019_018_2,1989,9,TFG,14.345783,50.044239,8
6236,907455,CZ_0019_018,CZ_0019_018_2,1990,9,TFG,14.345783,50.044239,8
6237,907456,CZ_0019_018,CZ_0019_018_2,1991,9,TFG,14.345783,50.044239,8
6238,907457,CZ_0019_018,CZ_0019_018_2,1995,9,TFG,14.345783,50.044239,8
623184,425219,CZ_0019_018,CZ_0019_018_2,1996,9,TFG,14.345783,50.044239,8
6246,907465,CZ_0019_018,CZ_0019_018_4,1986,9,TD_mesic,14.345783,50.044239,8
6247,907466,CZ_0019_018,CZ_0019_018_4,1987,9,TD_mesic,14.345783,50.044239,8
6248,907467,CZ_0019_018,CZ_0019_018_4,1988,9,TD_mesic,14.345783,50.044239,8
6249,907468,CZ_0019_018,CZ_0019_018_4,1989,9,TD_mesic,14.345783,50.044239,8
6250,907469,CZ_0019_018,CZ_0019_018_4,1990,9,TD_mesic,14.345783,50.044239,8
6251,907470,CZ_0019_018,CZ_0019_018_4,1991,9,TD_mesic,14.345783,50.044239,8
6252,907471,CZ_0019_018,CZ_0019_018_4,1995,9,TD_mesic,14.345783,50.044239,8
623186,425221,CZ_0019_018,CZ_0019_018_4,1996,9,TD_mesic,14.345783,50.044239,8
624036,426073,CZ_0019_021,CZ_0019_021_1,1983,9,TH,14.550856,50.265103,2
624037,426074,CZ_0019_021,CZ_0019_021_1,1989,9,TH,14.550856,50.265103,2
624038,426075,CZ_0019_021,CZ_0019_021_2,1983,10,TFG,14.550856,50.265103,2
624039,426076,CZ_0019_021,CZ_0019_021_2,1989,10,TFG,14.550856,50.265103,2
624040,426077,CZ_0019_021,CZ_0019_021_3,1986,9,TFG,14.550856,50.265103,2
624041,426078,CZ_0019_021,CZ_0019_021_3,1989,9,TFG,14.550856,50.265103,2
5794,907013,CZ_0019_023,CZ_0019_023_1,1993,4,TD_mesic,13.979819,48.914936,6
5795,907014,CZ_0019_023,CZ_0019_023_1,1994,4,TD_mesic,13.979819,48.914936,6
5796,907015,CZ_0019_023,CZ_0019_023_1,1995,4,TD_mesic,13.979819,48.914936,6
5797,907016,CZ_0019_023,CZ_0019_023_1,1996,4,TD_mesic,13.979819,48.914936,6
5798,907017,CZ_0019_023,CZ_0019_023_1,1997,4,TD_mesic,13.979819,48.914936,6
5799,907018,CZ_0019_023,CZ_0019_023_1,1998,4,TD_mesic,13.979819,48.914936,6
5823,907042,CZ_0019_023,CZ_0019_023_2,1994,4,TD_mesic,13.979819,48.914936,4
5824,907043,CZ_0019_023,CZ_0019_023_2,1996,4,TD_mesic,13.979819,48.914936,4
5825,907044,CZ_0019_023,CZ_0019_023_2,1997,4,TD_mesic,13.979819,48.914936,4
5826,907045,CZ_0019_023,CZ_0019_023_2,1998,4,TD_mesic,13.979819,48.914936,4
5810,907029,CZ_0019_023,CZ_0019_023_3,1994,4,TD_wet,13.979819,48.914936,5
5811,907030,CZ_0019_023,CZ_0019_023_3,1995,4,TD_wet,13.979819,48.914936,5
